name,y,x1,ms,mutTotal,mutKilled,testMethodNum,SLOC,testPer100Mut,averageTestSuiteSize,lnms,lnmutTotal,lnmutKilled,lntestMethodNum,lnSLOC,lntestPer100Mut,lnaverageTestSuiteSize,neginvms,neginvmutTotal,neginvmutKilled,neginvtestMethodNum,neginvSLOC,neginvtestPer100Mut,neginvaverageTestSuiteSize
JAdventure,0.938280451,2,0.074516262,2429,181,36,3785,1.482091396,24.4505,-2.596737898,7.795234929,5.198497031,3.583518938,8.238801166,0.393454195,3.196650666,-13.4198895,-0.000411692,-0.005524862,-0.027777778,-0.000264201,-0.674722222,-0.040898959
skype-java-api,0.522962685,2,0.08129285,2042,166,25,6356,1.224289912,18.762,-2.50969721,7.621684999,5.111987788,3.218875825,8.757154528,0.202361012,2.931833548,-12.30120482,-0.000489716,-0.006024096,-0.04,-0.000157332,-0.8168,-0.053299222
evernote-sdk-java,0.48514478,2,0.000743897,44361,33,15,2370,0.033813485,18.695,-7.203608423,10.70011598,3.496507561,2.708050201,7.770645234,-3.386895597,2.928256108,-1344.272727,-2.25E-05,-0.03030303,-0.066666667,-0.000421941,-29.574,-0.053490238
parsii,0.952881756,2,0.472505092,982,464,17,1713,1.731160896,13.1095,-0.749706756,6.889591308,6.139884552,2.833213344,7.446001498,0.548792222,2.573337158,-2.11637931,-0.00101833,-0.002155172,-0.058823529,-0.000583771,-0.577647059,-0.07628056
JavaVerbalExpressions,0.603455451,2,0.731092437,119,87,69,326,57.98319328,12.984,-0.313215374,4.779123493,4.465908119,4.234106505,5.786897381,4.060153197,2.56371783,-1.367816092,-0.008403361,-0.011494253,-0.014492754,-0.003067485,-0.017246377,-0.077017868
cors-filter,0.537655758,2,0.666666667,195,130,73,588,37.43589744,10.616,-0.405465108,5.272999559,4.86753445,4.290459441,6.376726948,3.622630069,2.362362297,-1.5,-0.005128205,-0.007692308,-0.01369863,-0.00170068,-0.026712329,-0.094197438
zt-exec,0.364332891,2,0.523109244,476,249,71,1670,14.91596639,7.917,-0.647964958,6.165417854,5.517452896,4.262679877,7.420578905,2.702432209,2.069012346,-1.911646586,-0.00210084,-0.004016064,-0.014084507,-0.000598802,-0.067042254,-0.126310471
low-gc-membuffers,0.727464888,2,0.419027632,2859,1198,52,3183,1.818817768,8.034,-0.869818414,7.958227192,7.088408779,3.951243719,8.065579427,0.598186712,2.083682536,-2.386477462,-0.000349773,-0.000834725,-0.019230769,-0.000314169,-0.549807692,-0.124470998
hashids-java,0.367868421,2,0.67816092,348,236,12,258,3.448275862,9.1605,-0.388370675,5.85220248,5.463831805,2.48490665,5.552959585,1.237874356,2.214900762,-1.474576271,-0.002873563,-0.004237288,-0.083333333,-0.003875969,-0.29,-0.109164347
flip-tables,0.424369446,2,0.837988827,179,150,22,170,12.29050279,8.9915,-0.176750512,5.187385806,5.010635294,3.091042453,5.135798437,2.508826834,2.196279687,-1.193333333,-0.005586592,-0.006666667,-0.045454545,-0.005882353,-0.081363636,-0.111216149
pollexor,0.586625779,2,0.76083707,669,509,59,592,8.819133034,22.0355,-0.273336044,6.50578406,6.232448017,4.077537444,6.383506635,2.17692357,3.092654789,-1.314341847,-0.001494768,-0.001964637,-0.016949153,-0.001689189,-0.113389831,-0.045381317
rtree,0.899373628,2,0.85520362,884,756,200,1806,22.62443439,34.9535,-0.156415686,6.784457063,6.628041376,5.298317367,7.498869734,3.11903049,3.554018607,-1.169312169,-0.001131222,-0.001322751,-0.005,-0.00055371,-0.0442,-0.028609438
statsd-jvm-profiler,0.448156872,2,0.313253012,166,52,34,691,20.48192771,34.669,-1.16074407,5.111987788,3.951243719,3.526360525,6.538139824,3.019542922,3.545845916,-3.192307692,-0.006024096,-0.019230769,-0.029411765,-0.001447178,-0.048823529,-0.028844212
LastCalc,0.488684069,2,0.5042972,3607,1819,35,4594,0.970335459,37.32,-0.684589502,8.190631681,7.506042179,3.555348061,8.432506383,-0.030113433,3.619529376,-1.982957669,-0.000277239,-0.000549753,-0.028571429,-0.000217675,-1.030571429,-0.026795284
DiskLruCache,0.820515051,2,0.605454545,550,333,62,780,11.27272727,36.768,-0.501775788,6.309918278,5.80814249,4.127134385,6.65929392,2.422386293,3.604627902,-1.651651652,-0.001818182,-0.003003003,-0.016129032,-0.001282051,-0.088709677,-0.027197563
IClojure,0.893044972,2,0.13916501,503,70,13,962,2.584493042,36.3725,-1.972094928,6.22059017,4.248495242,2.564949357,6.869014451,0.949529373,3.593812995,-7.185714286,-0.001988072,-0.014285714,-0.076923077,-0.001039501,-0.386923077,-0.027493299
raml-java-parser,0.310303761,2,0.584958217,2154,1260,30,8217,1.39275766,35.5205,-0.536214858,7.675081858,7.138867,3.401197382,9.013960458,0.33128571,3.570109995,-1.70952381,-0.000464253,-0.000793651,-0.033333333,-0.000121699,-0.718,-0.028152757
jprotobuf,0.935241915,2,0.036386449,1594,58,11,3015,0.690087829,36.46,-3.313558849,7.374001859,4.060443011,2.397895273,8.011355109,-0.370936401,3.596215769,-27.48275862,-0.000627353,-0.017241379,-0.090909091,-0.000331675,-1.449090909,-0.027427318
greplin-lucene-utils,0.658329269,2,0.153380424,991,152,15,3476,1.513622603,26.6755,-1.874834013,6.898714534,5.023880521,2.708050201,8.153637486,0.414505853,3.283745541,-6.519736842,-0.001009082,-0.006578947,-0.066666667,-0.000287687,-0.660666667,-0.037487582
invokebinder,0.427471351,3,0.670870113,793,532,108,1623,13.61916772,26.2525,-0.399179732,6.675823222,6.276643489,4.682131227,7.392031568,2.611478191,3.267761223,-1.490601504,-0.001261034,-0.001879699,-0.009259259,-0.000616143,-0.073425926,-0.03809161
gdx-artemis,0.882099881,3,0.422695035,705,298,36,1951,5.106382979,16.3775,-0.861104316,6.558197803,5.697093487,3.583518938,7.576097341,1.630491322,2.795908442,-2.365771812,-0.00141844,-0.003355705,-0.027777778,-0.000512558,-0.195833333,-0.06105938
nar-maven-plugin,0.323485708,3,0.097583257,12041,1175,466,23665,3.870110456,6.503,-2.327049345,9.396072772,7.069023427,6.144185634,10.07175244,1.353283048,1.872263609,-10.24765957,-8.30E-05,-0.000851064,-0.002145923,-4.23E-05,-0.258390558,-0.153775181
clj-ds,0.784849444,3,0.141210375,8328,1176,34,15521,0.408261287,6.5475,-1.957504482,9.02737861,7.069874128,3.526360525,9.649949225,-0.8958479,1.879083297,-7.081632653,-0.000120077,-0.00085034,-0.029411765,-6.44E-05,-2.449411765,-0.15273005
computoser,0.886066609,3,0.053639847,10179,546,13,11626,0.127713921,11.5685,-2.925463078,9.228082053,6.302618976,2.564949357,9.360999248,-2.05796251,2.448285887,-18.64285714,-9.82E-05,-0.001831502,-0.076923077,-8.60E-05,-7.83,-0.08644163
glacieruploader,0.802590715,3,0.192307692,312,60,23,987,7.371794872,11.443,-1.648658626,5.743003188,4.094344562,3.135494216,6.894670039,1.997661214,2.437378189,-5.2,-0.003205128,-0.016666667,-0.043478261,-0.001013171,-0.135652174,-0.087389671
gson-fire,0.933931319,3,0.692579505,283,196,37,895,13.07420495,20.538,-0.367332238,5.645446898,5.278114659,3.610917913,6.796823718,2.570641201,3.022276829,-1.443877551,-0.003533569,-0.005102041,-0.027027027,-0.001117318,-0.076486486,-0.048690233
java-uuid-generator,0.962135516,3,0.420144686,1797,755,46,1764,2.559821925,29.1205,-0.867156138,7.493873887,6.626717749,3.828641396,7.475339237,0.939937696,3.371442394,-2.38013245,-0.000556483,-0.001324503,-0.02173913,-0.000566893,-0.390652174,-0.03434007
efflux,0.908826019,3,0.36755824,2318,852,42,3529,1.811906816,30.78,-1.000873497,7.748460024,6.747586527,3.737669618,8.168769824,0.59437978,3.426865128,-2.720657277,-0.000431406,-0.001173709,-0.023809524,-0.000283366,-0.551904762,-0.032488629
jitescript,0.418200851,3,0.089244851,437,39,7,1397,1.601830664,102.1375,-2.416371549,6.079933195,3.663561646,1.945910149,7.242082359,0.47114714,4.626319945,-11.20512821,-0.00228833,-0.025641026,-0.142857143,-0.00071582,-0.624285714,-0.009790723
patricia-trie,0.712257349,3,0.41221374,1441,594,18,2782,1.249132547,101.6975,-0.886213277,7.273092596,6.386879319,2.890371758,7.930925372,0.222449348,4.622002721,-2.425925926,-0.000693963,-0.001683502,-0.055555556,-0.000359454,-0.800555556,-0.009833083
greplin-bloom-filter,0.917378629,3,0.496522949,719,357,17,674,2.364394993,58.86,-0.700125576,6.577861358,5.877735782,2.833213344,6.513230111,0.860522172,4.075161743,-2.014005602,-0.001390821,-0.00280112,-0.058823529,-0.00148368,-0.422941176,-0.016989467
aho-corasick,0.934762665,3,0.759530792,341,259,32,499,9.384164223,17.6025,-0.275054416,5.831882477,5.556828062,3.465735903,6.212606096,2.239023612,2.868040937,-1.316602317,-0.002932551,-0.003861004,-0.03125,-0.002004008,-0.1065625,-0.056810112
pusher-websocket-java,0.342173494,3,0.554054054,444,246,197,1634,44.36936937,17.592,-0.590493027,6.095824562,5.505331536,5.283203729,7.398786275,3.792549352,2.867444253,-1.804878049,-0.002252252,-0.004065041,-0.005076142,-0.000611995,-0.022538071,-0.05684402
scribe-java,0.892071318,3,0.426470588,408,174,100,2778,24.50980392,18.488,-0.852211875,6.011267174,5.159055299,4.605170186,7.929486523,3.199073198,2.917121873,-2.344827586,-0.00245098,-0.005747126,-0.01,-0.000359971,-0.0408,-0.054089139
xsoup,0.757069389,3,0.513285024,828,425,28,2031,3.381642512,18.1295,-0.666923985,6.719013154,6.052089169,3.33220451,7.616283562,1.218361542,2.897540446,-1.948235294,-0.001207729,-0.002352941,-0.035714286,-0.000492368,-0.295714286,-0.055158719
jInstagram,0.776071078,3,0.052380952,630,33,74,3476,11.74603175,24.917,-2.949212258,6.445719819,3.496507561,4.304065093,8.153637486,2.46351546,3.215550301,-19.09090909,-0.001587302,-0.03030303,-0.013513514,-0.000287687,-0.085135135,-0.040133242
metrics-statsd,0.747552291,3,0.606557377,61,37,12,310,19.67213115,31.7435,-0.499955952,4.110873864,3.610917913,2.48490665,5.736572297,2.979202972,3.45768798,-1.648648649,-0.016393443,-0.027027027,-0.083333333,-0.003225806,-0.050833333,-0.031502512
dropwizard-guice,0.678500926,3,0.788461538,104,82,16,381,15.38461538,31.016,-0.237671652,4.644390899,4.406719247,2.772588722,5.942799375,2.733368009,3.4345032,-1.268292683,-0.009615385,-0.012195122,-0.0625,-0.002624672,-0.065,-0.032241424
gelfj,0.812420533,3,0.246220302,463,114,21,1120,4.535637149,6.981,-1.401528606,6.137727054,4.736198448,3.044522438,7.021083964,1.51196557,1.943192173,-4.061403509,-0.002159827,-0.00877193,-0.047619048,-0.000892857,-0.22047619,-0.143245953
wsc,0.374205818,3,0.090742172,10348,939,17,13016,0.164282953,6.9465,-2.399733064,9.244548543,6.844815479,2.833213344,9.473934649,-1.806165013,1.938237936,-11.02023429,-9.66E-05,-0.001064963,-0.058823529,-7.68E-05,-6.087058824,-0.143957389
sonar-objective-c,0.412890084,3,0.162857143,350,57,32,1441,9.142857143,11.405,-1.814881887,5.857933154,4.043051268,3.465735903,7.273092596,2.212972934,2.434051856,-6.140350877,-0.002857143,-0.01754386,-0.03125,-0.000693963,-0.109375,-0.087680842
Confucius,0.789050947,3,0.84057971,138,116,85,503,61.5942029,15.3405,-0.173663494,4.927253685,4.753590191,4.442651256,6.22059017,4.120567757,2.73049639,-1.189655172,-0.007246377,-0.00862069,-0.011764706,-0.001988072,-0.016235294,-0.065186924
JActor,0.634267805,3,0.394174757,515,203,61,2413,11.84466019,15.1785,-0.930960922,6.244166901,5.313205979,4.110873864,7.788626066,2.47187715,2.719879953,-2.536945813,-0.001941748,-0.004926108,-0.016393443,-0.000414422,-0.08442623,-0.065882663
protoparser,0.990909015,3,0.504075235,1595,804,167,2115,10.47021944,6.063,-0.685029746,7.374629015,6.689599269,5.117993812,7.656810091,2.348534983,1.802204727,-1.983830846,-0.000626959,-0.001243781,-0.005988024,-0.000472813,-0.095508982,-0.164934851
multi-thread-context,0.379273349,3,0.239361702,188,45,32,580,17.0212766,5.9445,-1.429779473,5.236441963,3.80666249,3.465735903,6.363028104,2.834464126,1.782466422,-4.177777778,-0.005319149,-0.022222222,-0.03125,-0.001724138,-0.05875,-0.168222727
mimecraft,0.542161966,3,0.708333333,120,85,15,394,12.5,7.0425,-0.344840486,4.787491743,4.442651256,2.708050201,5.976350909,2.525728644,1.951963221,-1.411764706,-0.008333333,-0.011764706,-0.066666667,-0.002538071,-0.08,-0.14199503
stateless4j,0.72367721,3,0.454954955,222,101,62,864,27.92792793,7.9705,-0.787556865,5.402677382,4.615120517,4.127134385,6.761572769,3.329627189,2.075747226,-2.198019802,-0.004504505,-0.00990099,-0.016129032,-0.001157407,-0.035806452,-0.125462643
jumblr,0.893352993,3,0.447949527,317,142,104,1494,32.80757098,7.9405,-0.803074716,5.758901774,4.955827058,4.644390899,7.309212366,3.490659311,2.071976246,-2.232394366,-0.003154574,-0.007042254,-0.009615385,-0.000669344,-0.030480769,-0.125936654
exp4j,0.244501679,3,0.840191388,1045,878,286,1086,27.36842105,55.1575,-0.174125571,6.951772164,6.777646594,5.655991811,6.9902565,3.309389832,4.010192729,-1.190205011,-0.000956938,-0.001138952,-0.003496503,-0.00092081,-0.036538462,-0.018129901
linq4j,0.992552014,3,0.32454733,4363,1416,222,14307,5.088242035,53.659,-1.125323899,8.380915173,7.255591274,5.402677382,9.568504207,1.626932395,3.982649209,-3.081214689,-0.0002292,-0.000706215,-0.004504505,-6.99E-05,-0.196531532,-0.018636203
jPopulator,0.569920793,3,0.593147752,467,277,70,969,14.98929336,37.386,-0.522311751,6.146329258,5.624017506,4.248495242,6.876264612,2.70733617,3.621296303,-1.685920578,-0.002141328,-0.003610108,-0.014285714,-0.001031992,-0.066714286,-0.026747981
java-jwt,0.623639465,3,0.797468354,158,126,79,422,50,18.362,-0.226313126,5.062595033,4.836281907,4.369447852,6.045005314,3.912023005,2.910283312,-1.253968254,-0.006329114,-0.007936508,-0.012658228,-0.002369668,-0.02,-0.054460298
spring-retry,0.655423803,3,0.552657974,997,551,186,2716,18.6559679,18.2225,-0.593015961,6.90475077,6.311734809,5.225746674,7.906915489,2.92616609,2.902657094,-1.809437387,-0.001003009,-0.001814882,-0.005376344,-0.000368189,-0.053602151,-0.054877212
webbit,0.82783484,3,0.379672407,2381,904,127,4914,5.333893322,235.104,-0.968446486,7.775275846,6.80682936,4.844187086,8.499843553,1.674081426,5.460027969,-2.633849558,-0.000419992,-0.001106195,-0.007874016,-0.0002035,-0.187480315,-0.004253437
brickhouse,0.932807693,3,0.042988314,4792,206,30,8831,0.626043406,231.6235,-3.146826971,8.47470314,5.327876169,3.401197382,9.086023537,-0.468335572,5.445113209,-23.26213592,-0.000208681,-0.004854369,-0.033333333,-0.000113237,-1.597333333,-0.004317351
jmeter-maven-plugin,0.772895625,3,0.348088531,497,173,58,1297,11.67002012,120.592,-1.055298432,6.208590026,5.153291595,4.060443011,7.167809184,2.45702317,4.792412947,-2.87283237,-0.002012072,-0.005780347,-0.017241379,-0.00077101,-0.085689655,-0.008292424
HTTP-Proxy-Servlet,0.493990279,3,0.52173913,253,132,25,493,9.881422925,17.3765,-0.650587566,5.533389489,4.882801923,3.218875825,6.200509174,2.290656522,2.855118719,-1.916666667,-0.003952569,-0.007575758,-0.04,-0.002028398,-0.1012,-0.057548989
geohash-java,0.87474971,3,0.760338346,2128,1618,57,920,2.678571429,17.5475,-0.273991753,7.66293785,7.388946098,4.043051268,6.82437367,0.985283603,2.86491149,-1.315203956,-0.000469925,-0.000618047,-0.01754386,-0.001086957,-0.373333333,-0.056988175
JAdventure,0.935121724,3,0.074516262,2429,181,36,3785,1.482091396,7.0095,-2.596737898,7.795234929,5.198497031,3.583518938,8.238801166,0.393454195,1.947266372,-13.4198895,-0.000411692,-0.005524862,-0.027777778,-0.000264201,-0.674722222,-0.142663528
skype-java-api,0.75305479,3,0.08129285,2042,166,25,6356,1.224289912,6.944,-2.50969721,7.621684999,5.111987788,3.218875825,8.757154528,0.202361012,1.937877977,-12.30120482,-0.000489716,-0.006024096,-0.04,-0.000157332,-0.8168,-0.144009217
evernote-sdk-java,0.96639749,3,0.000743897,44361,33,15,2370,0.033813485,9.696,-7.203608423,10.70011598,3.496507561,2.708050201,7.770645234,-3.386895597,2.271713429,-1344.272727,-2.25E-05,-0.03030303,-0.066666667,-0.000421941,-29.574,-0.103135314
parsii,0.657541226,3,0.472505092,982,464,17,1713,1.731160896,12.018,-0.749706756,6.889591308,6.139884552,2.833213344,7.446001498,0.548792222,2.486405526,-2.11637931,-0.00101833,-0.002155172,-0.058823529,-0.000583771,-0.577647059,-0.083208521
JavaVerbalExpressions,0.569381028,3,0.731092437,119,87,69,326,57.98319328,12.095,-0.313215374,4.779123493,4.465908119,4.234106505,5.786897381,4.060153197,2.492792144,-1.367816092,-0.008403361,-0.011494253,-0.014492754,-0.003067485,-0.017246377,-0.082678793
cors-filter,0.976780901,3,0.666666667,195,130,73,588,37.43589744,18.8285,-0.405465108,5.272999559,4.86753445,4.290459441,6.376726948,3.622630069,2.935371679,-1.5,-0.005128205,-0.007692308,-0.01369863,-0.00170068,-0.026712329,-0.053110975
zt-exec,0.718434576,3,0.523109244,476,249,71,1670,14.91596639,18.7445,-0.647964958,6.165417854,5.517452896,4.262679877,7.420578905,2.702432209,2.930900376,-1.911646586,-0.00210084,-0.004016064,-0.014084507,-0.000598802,-0.067042254,-0.053348982
low-gc-membuffers,0.594084464,3,0.419027632,2859,1198,52,3183,1.818817768,21.389,-0.869818414,7.958227192,7.088408779,3.951243719,8.065579427,0.598186712,3.062876771,-2.386477462,-0.000349773,-0.000834725,-0.019230769,-0.000314169,-0.549807692,-0.046753004
hashids-java,0.316250626,3,0.67816092,348,236,12,258,3.448275862,23.4235,-0.388370675,5.85220248,5.463831805,2.48490665,5.552959585,1.237874356,3.153739792,-1.474576271,-0.002873563,-0.004237288,-0.083333333,-0.003875969,-0.29,-0.042692168
flip-tables,0.811247986,3,0.837988827,179,150,22,170,12.29050279,23.5685,-0.176750512,5.187385806,5.010635294,3.091042453,5.135798437,2.508826834,3.159911075,-1.193333333,-0.005586592,-0.006666667,-0.045454545,-0.005882353,-0.081363636,-0.042429514
pollexor,0.527738274,3,0.76083707,669,509,59,592,8.819133034,21.675,-0.273336044,6.50578406,6.232448017,4.077537444,6.383506635,2.17692357,3.076159523,-1.314341847,-0.001494768,-0.001964637,-0.016949153,-0.001689189,-0.113389831,-0.046136101
rtree,0.514369832,3,0.85520362,884,756,200,1806,22.62443439,22.03,-0.156415686,6.784457063,6.628041376,5.298317367,7.498869734,3.11903049,3.092405161,-1.169312169,-0.001131222,-0.001322751,-0.005,-0.00055371,-0.0442,-0.045392646
statsd-jvm-profiler,0.734897217,3,0.313253012,166,52,34,691,20.48192771,12.9275,-1.16074407,5.111987788,3.951243719,3.526360525,6.538139824,3.019542922,2.559356825,-3.192307692,-0.006024096,-0.019230769,-0.029411765,-0.001447178,-0.048823529,-0.077354477
LastCalc,0.935338705,3,0.5042972,3607,1819,35,4594,0.970335459,4.034,-0.684589502,8.190631681,7.506042179,3.555348061,8.432506383,-0.030113433,1.39475844,-1.982957669,-0.000277239,-0.000549753,-0.028571429,-0.000217675,-1.030571429,-0.24789291
DiskLruCache,0.720004705,3,0.605454545,550,333,62,780,11.27272727,4.0105,-0.501775788,6.309918278,5.80814249,4.127134385,6.65929392,2.422386293,1.388915922,-1.651651652,-0.001818182,-0.003003003,-0.016129032,-0.001282051,-0.088709677,-0.249345468
IClojure,0.536086945,3,0.13916501,503,70,13,962,2.584493042,9.649,-1.972094928,6.22059017,4.248495242,2.564949357,6.869014451,0.949529373,2.266854283,-7.185714286,-0.001988072,-0.014285714,-0.076923077,-0.001039501,-0.386923077,-0.103637683
raml-java-parser,0.879303469,3,0.584958217,2154,1260,30,8217,1.39275766,9.26,-0.536214858,7.675081858,7.138867,3.401197382,9.013960458,0.33128571,2.225704049,-1.70952381,-0.000464253,-0.000793651,-0.033333333,-0.000121699,-0.718,-0.107991361
jprotobuf,0.923755373,3,0.036386449,1594,58,11,3015,0.690087829,9.1395,-3.313558849,7.374001859,4.060443011,2.397895273,8.011355109,-0.370936401,2.212605679,-27.48275862,-0.000627353,-0.017241379,-0.090909091,-0.000331675,-1.449090909,-0.109415176
greplin-lucene-utils,0.223971297,3,0.153380424,991,152,15,3476,1.513622603,9.2135,-1.874834013,6.898714534,5.023880521,2.708050201,8.153637486,0.414505853,2.2206698,-6.519736842,-0.001009082,-0.006578947,-0.066666667,-0.000287687,-0.660666667,-0.108536387
invokebinder,0.956802715,4,0.670870113,793,532,108,1623,13.61916772,9.061,-0.399179732,6.675823222,6.276643489,4.682131227,7.392031568,2.611478191,2.203979489,-1.490601504,-0.001261034,-0.001879699,-0.009259259,-0.000616143,-0.073425926,-0.110363095
gdx-artemis,0.749321069,4,0.422695035,705,298,36,1951,5.106382979,16.8185,-0.861104316,6.558197803,5.697093487,3.583518938,7.576097341,1.630491322,2.822479471,-2.365771812,-0.00141844,-0.003355705,-0.027777778,-0.000512558,-0.195833333,-0.059458335
nar-maven-plugin,0.602639957,4,0.097583257,12041,1175,466,23665,3.870110456,16.532,-2.327049345,9.396072772,7.069023427,6.144185634,10.07175244,1.353283048,2.805297897,-10.24765957,-8.30E-05,-0.000851064,-0.002145923,-4.23E-05,-0.258390558,-0.060488749
clj-ds,0.923309821,4,0.141210375,8328,1176,34,15521,0.408261287,57.8895,-1.957504482,9.02737861,7.069874128,3.526360525,9.649949225,-0.8958479,4.058536021,-7.081632653,-0.000120077,-0.00085034,-0.029411765,-6.44E-05,-2.449411765,-0.01727429
computoser,0.447480825,4,0.053639847,10179,546,13,11626,0.127713921,98.7435,-2.925463078,9.228082053,6.302618976,2.564949357,9.360999248,-2.05796251,4.592525579,-18.64285714,-9.82E-05,-0.001831502,-0.076923077,-8.60E-05,-7.83,-0.010127249
glacieruploader,0.825339836,4,0.192307692,312,60,23,987,7.371794872,101.716,-1.648658626,5.743003188,4.094344562,3.135494216,6.894670039,1.997661214,4.622184616,-5.2,-0.003205128,-0.016666667,-0.043478261,-0.001013171,-0.135652174,-0.009831295
gson-fire,0.90929838,4,0.692579505,283,196,37,895,13.07420495,50.0095,-0.367332238,5.645446898,5.278114659,3.610917913,6.796823718,2.570641201,3.912212987,-1.443877551,-0.003533569,-0.005102041,-0.027027027,-0.001117318,-0.076486486,-0.019996201
java-uuid-generator,0.834200763,4,0.420144686,1797,755,46,1764,2.559821925,51.012,-0.867156138,7.493873887,6.626717749,3.828641396,7.475339237,0.939937696,3.932060899,-2.38013245,-0.000556483,-0.001324503,-0.02173913,-0.000566893,-0.390652174,-0.019603231
efflux,0.945615385,4,0.36755824,2318,852,42,3529,1.811906816,32.2245,-1.000873497,7.748460024,6.747586527,3.737669618,8.168769824,0.59437978,3.472727033,-2.720657277,-0.000431406,-0.001173709,-0.023809524,-0.000283366,-0.551904762,-0.031032289
jitescript,0.967629443,4,0.089244851,437,39,7,1397,1.601830664,14.407,-2.416371549,6.079933195,3.663561646,1.945910149,7.242082359,0.47114714,2.6677142,-11.20512821,-0.00228833,-0.025641026,-0.142857143,-0.00071582,-0.624285714,-0.069410703
patricia-trie,0.94364666,4,0.41221374,1441,594,18,2782,1.249132547,14.616,-0.886213277,7.273092596,6.386879319,2.890371758,7.930925372,0.222449348,2.682116819,-2.425925926,-0.000693963,-0.001683502,-0.055555556,-0.000359454,-0.800555556,-0.068418172
greplin-bloom-filter,0.616692507,4,0.496522949,719,357,17,674,2.364394993,37.562,-0.700125576,6.577861358,5.877735782,2.833213344,6.513230111,0.860522172,3.625992901,-2.014005602,-0.001390821,-0.00280112,-0.058823529,-0.00148368,-0.422941176,-0.026622651
aho-corasick,0.764234832,4,0.759530792,341,259,32,499,9.384164223,38.0285,-0.275054416,5.831882477,5.556828062,3.465735903,6.212606096,2.239023612,3.638335879,-1.316602317,-0.002932551,-0.003861004,-0.03125,-0.002004008,-0.1065625,-0.026296067
pusher-websocket-java,0.941922921,4,0.554054054,444,246,197,1634,44.36936937,22.0585,-0.590493027,6.095824562,5.505331536,5.283203729,7.398786275,3.792549352,3.093698015,-1.804878049,-0.002252252,-0.004065041,-0.005076142,-0.000611995,-0.022538071,-0.045333998
scribe-java,0.941312917,4,0.426470588,408,174,100,2778,24.50980392,6.532,-0.852211875,6.011267174,5.159055299,4.605170186,7.929486523,3.199073198,1.876713175,-2.344827586,-0.00245098,-0.005747126,-0.01,-0.000359971,-0.0408,-0.153092468
xsoup,0.333104714,4,0.513285024,828,425,28,2031,3.381642512,6.578,-0.666923985,6.719013154,6.052089169,3.33220451,7.616283562,1.218361542,1.883730748,-1.948235294,-0.001207729,-0.002352941,-0.035714286,-0.000492368,-0.295714286,-0.152021891
jInstagram,0.910416865,4,0.052380952,630,33,74,3476,11.74603175,8.5285,-2.949212258,6.445719819,3.496507561,4.304065093,8.153637486,2.46351546,2.143413496,-19.09090909,-0.001587302,-0.03030303,-0.013513514,-0.000287687,-0.085135135,-0.117253913
metrics-statsd,0.826280589,4,0.606557377,61,37,12,310,19.67213115,8.4795,-0.499955952,4.110873864,3.610917913,2.48490665,5.736572297,2.979202972,2.137651486,-1.648648649,-0.016393443,-0.027027027,-0.083333333,-0.003225806,-0.050833333,-0.117931482
dropwizard-guice,0.841682113,4,0.788461538,104,82,16,381,15.38461538,9.856,-0.237671652,4.644390899,4.406719247,2.772588722,5.942799375,2.733368009,2.288080407,-1.268292683,-0.009615385,-0.012195122,-0.0625,-0.002624672,-0.065,-0.101461039
gelfj,0.742830663,4,0.246220302,463,114,21,1120,4.535637149,10.95,-1.401528606,6.137727054,4.736198448,3.044522438,7.021083964,1.51196557,2.393339456,-4.061403509,-0.002159827,-0.00877193,-0.047619048,-0.000892857,-0.22047619,-0.091324201
wsc,0.716786482,4,0.090742172,10348,939,17,13016,0.164282953,10.9135,-2.399733064,9.244548543,6.844815479,2.833213344,9.473934649,-1.806165013,2.390000555,-11.02023429,-9.66E-05,-0.001064963,-0.058823529,-7.68E-05,-6.087058824,-0.091629633
sonar-objective-c,0.865860013,4,0.162857143,350,57,32,1441,9.142857143,9.1015,-1.814881887,5.857933154,4.043051268,3.465735903,7.273092596,2.212972934,2.208439235,-6.140350877,-0.002857143,-0.01754386,-0.03125,-0.000693963,-0.109375,-0.109871999
Confucius,0.324405373,4,0.84057971,138,116,85,503,61.5942029,9.0545,-0.173663494,4.927253685,4.753590191,4.442651256,6.22059017,4.120567757,2.203261872,-1.189655172,-0.007246377,-0.00862069,-0.011764706,-0.001988072,-0.016235294,-0.110442321
JActor,0.452989271,4,0.394174757,515,203,61,2413,11.84466019,12.8865,-0.930960922,6.244166901,5.313205979,4.110873864,7.788626066,2.47187715,2.556180252,-2.536945813,-0.001941748,-0.004926108,-0.016393443,-0.000414422,-0.08442623,-0.07760059
protoparser,0.799903119,4,0.504075235,1595,804,167,2115,10.47021944,16.578,-0.685029746,7.374629015,6.689599269,5.117993812,7.656810091,2.348534983,2.808076515,-1.983830846,-0.000626959,-0.001243781,-0.005988024,-0.000472813,-0.095508982,-0.060320907
multi-thread-context,0.7025831,4,0.239361702,188,45,32,580,17.0212766,16.7885,-1.429779473,5.236441963,3.80666249,3.465735903,6.363028104,2.834464126,2.820694128,-4.177777778,-0.005319149,-0.022222222,-0.03125,-0.001724138,-0.05875,-0.059564583
mimecraft,0.991197617,4,0.708333333,120,85,15,394,12.5,42.762,-0.344840486,4.787491743,4.442651256,2.708050201,5.976350909,2.525728644,3.755649858,-1.411764706,-0.008333333,-0.011764706,-0.066666667,-0.002538071,-0.08,-0.023385249
